id_article,surtitre,titre,soustitre,id_rubrique,descriptif,chapo,texte,ps,date,statut,id_secteur,maj,export,date_redac,visites,referers,popularite,accepter_forum,date_modif,lang,langue_choisie,id_trad,nom_site,url_site,virtuel,ph,hm,lt,va,re,input_2,input_1,cgps
1593,"",muu-mîê,"",14,"","","sc : Ovalipes sp., Portunidés; macéédè Eriphia sp., Xanthidés

","",2024-10-14 04:11:54,publie,1,2024-10-14 04:11:54,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:54:52,fr,non,0,"","","",[],"",muu-mîê «pointe rouge»,"",crabe,"",crabe,n.c.
1594,"",mûmwâ,"",14,"","","{{a mûmwâ ngô wètré-kwê}}
eh grand-frère que fais-tu ?


","",2024-10-14 04:11:55,publie,1,2024-10-14 04:11:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:56:07,fr,non,0,"","","",[],"","",mômwâ,aîné(e),"","aîné(e) ! (terme d'adresse au frère ou à la soeur, ou au représentant d'un lignage aîné)",n.c.
1595,"",mûnyûku,"",14,"","","sc : Lethedon (Microsemma) salicifolio sp., Thyméléacées

","",2024-10-14 04:11:57,publie,1,2024-10-14 04:11:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:56:26,fr,non,0,"","","",[],"","",xingèè,"","",arbre,n.c.
1596,"",mûrâ,"",14,"","","","",2024-10-14 04:11:58,publie,1,2024-10-14 04:11:58,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:56:40,fr,non,0,"","","",[],"","",mwôrâ,lisse ; glissant,"",lisse ; glissant,adj.
1597,"",Muraaré,"",14,"","","","",2024-10-14 04:12:00,publie,1,2024-10-14 04:12:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:56:56,fr,non,0,"","","",[],"","","","","",toponyme : le Mont-Dore,n.p.
1598,"",muré(rè),"",14,"","","{{go nyaarè muré(rè)}}
j'ai envie de vomir


","",2024-10-14 04:12:02,publie,1,2024-10-14 04:12:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:57:21,fr,non,0,"","","",[],"","","",vomir,"",vomir,v.i.
1599,"",murè,"",14,"","","{{a murè}}
pourri

{{nyî murè}}
coco pourri




","",2024-10-14 04:12:04,publie,1,2024-10-14 04:12:04,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:57:56,fr,non,0,"","","",[],"","","","","",pourri,adj.
1600,"",murè(rè),"",14,"","","{{vè-murè taa xééiyarè}}
faire pourrir un coquillage


","",2024-10-14 04:12:07,publie,1,2024-10-14 04:12:07,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:58:18,fr,non,0,"","","",[],"","","",pourri,vè-murè(rè),pourrir (faire); fermenter (faire),v.t.
1601,"",muru,"",14,"","","sc : Apocynacée à bourgeons collants

","",2024-10-14 04:12:09,publie,1,2024-10-14 04:12:09,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:58:34,fr,non,0,"","","",[],"","","","","",arbre,n.c.
1602,"",muru-(xè),"",14,"","","muru-jii
bout d&#8217;étoffe




","",2024-10-14 04:12:10,publie,1,2024-10-14 04:12:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:59:03,fr,non,0,"","","",[],"","","",bout; miette,murumutè,bout (petit) ; miette,n.c.
1603,"",(-)murumutè,"",14,"","","","",2024-10-14 04:12:12,publie,1,2024-10-14 04:12:12,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:59:19,fr,non,0,"","","",[mù??mút??],"","","","","",morceaux (en) ; miettes (en) ; écrasé,suff. verbal
1604,"",bua-murumutè,"",14,"","","","",2024-10-14 04:12:14,publie,1,2024-10-14 04:12:14,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:59:40,fr,non,0,"","","",[],"","","","",bua(-) ; (-)murumutè,taper et réduire en morceaux,v.i.
1605,"",cia-murumutè,"",14,"","","","",2024-10-14 04:12:15,publie,1,2024-10-14 04:12:15,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 03:59:59,fr,non,0,"","","",[],"","","","",cia(-) ; (-)murumutè,piquer et mettre en morceaux,v.i.
1606,"",dia-murumutè,"",14,"","","","",2024-10-14 04:12:17,publie,1,2024-10-14 04:12:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:00:12,fr,non,0,"","","",[],"","","","",dia(-) ; (-)murumutè,découper en morceaux (avec sabre d'abattis),v.i.
1607,"",jèa-murumutè ,"",14,"","","","",2024-10-14 04:12:19,publie,1,2024-10-14 04:12:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:00:26,fr,non,0,"","","",[],"","","","",jèa(-) ; (-)murumutè,réduire en morceaux avec la pointe de qqch,v.i.
1608,"",ngwa-murumutè ,"",14,"","","","",2024-10-14 04:12:20,publie,1,2024-10-14 04:12:20,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:00:38,fr,non,0,"","","",[],"","","","",ngwa(-) ; (-)murumutè,marcher dessus et réduire en miettes,v.i.
1609,"",paa-murumutè ,"",14,"","","","",2024-10-14 04:12:22,publie,1,2024-10-14 04:12:22,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:00:52,fr,non,0,"","","",[],"","","","",paa(-) ; (-)murumutè,taper et réduire en miettes,v.i.
1610,"",tra-murumutè ,"",14,"","","","",2024-10-14 04:12:23,publie,1,2024-10-14 04:12:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:01:05,fr,non,0,"","","",[],"","","","",tra(-) ; (-)murumutè,casser en morceaux avec la main,v.i.
1611,"",vua-murumutè ,"",14,"","","","",2024-10-14 04:12:25,publie,1,2024-10-14 04:12:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:01:16,fr,non,0,"","","",[],"","","","",vua(-) ; (-)murumutè,casser en morceaux avec un projectile,v.i.
1612,"",xa-murumutè ,"",14,"","","","",2024-10-14 04:12:29,publie,1,2024-10-14 04:12:29,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:01:28,fr,non,0,"","","",[],"","","","",xa(-) ; (-)murumutè,casser en morceaux avec les dents,v.i.
1613,"",mûtué,"",14,"","","{{mûtué ra}}
mon beau-frère, ma belle sœur


","",2024-10-14 04:12:31,publie,1,2024-10-14 04:12:31,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:03:07,fr,non,0,"","","",[],"","","",belle-sœur; beau-frère,"",belle-sœur ; beau-frère ; parent par alliance (égo féminin),n.c.
1614,"",dru-mwââ-mûtué,"",14,"","","","",2024-10-14 04:12:33,publie,1,2024-12-02 22:44:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-02 22:44:39,fr,non,0,"","","",[],"",deux-maisons-belle-sœur,"","","",belles-sœurs (les deux); épouse (l') et sa belle-sœur (ou son beau frère),n.c.
1615,"",mutréré(rè),"",14,"","","","",2024-10-14 04:12:34,publie,1,2024-10-14 04:12:34,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:03:25,fr,non,0,"","","",[],"","","",aspirer ; renifler,"mwàà(rê), tréré(rè), nyîtréré(rè)",aspirer ; renifler,v.t.
1616,"",müü-vêrê,"",14,"","","{{taa noo ku mô taa muru-jii müü-vêrê géé nâ géé wutii(rè)}}
une offrande d'igname et un bout d'étoffe comme présent de salutation pour notre arrivée (paroles accompagnant le présent)

","",2024-10-14 04:12:36,publie,1,2024-10-14 04:12:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:04:05,fr,non,0,"","","",[],"",müü-vêrê «pointe du voyage»,"",coutume,müü ; vêrê,"présent de salutation fait en arrivant, avant les échanges coutumiers",n.c.
1617,"",müü-xïï,"",14,"","","","",2024-10-14 04:12:38,publie,1,2024-10-14 04:12:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:04:33,fr,non,0,"","","",[],"","","",cap ; presqu'île,müü ; xïï,cap ; presqu'île,n.c.
1618,"",mwaa,"",14,"","","{{caaxïï a mwaa}}
mince et long


","",2024-10-14 04:12:40,publie,1,2024-10-14 04:12:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:05:01,fr,non,0,"","","",[mwàa],"","","",long,"",long,adj.
1619,"",mwâ,"",14,"","","","",2024-10-14 04:12:41,publie,1,2024-11-16 23:16:49,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-16 23:16:49,fr,non,0,"","","",[],"","","",case ; maison,"",case ; maison ; contenant,n.c.
1620,"",mwâ,"",14,"","","{{a têê-ê ngê tââuri ré roo jo mwâ nyî ngê mè-ro karè jo}}
Et cette fille survient, la noie et la voilà morte entre deux eaux


","",2024-10-14 04:12:43,publie,1,2024-10-14 04:12:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:05:31,fr,non,0,"","","",[],"","","","","",coordonnant,coord.
1621,"",mwâ(-),"",14,"","","","",2024-10-14 04:12:44,publie,1,2024-10-14 04:12:44,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:05:48,fr,non,0,"","","",[],"",mwâ-Ângwèrèrè «maison des Ângwèrèrè»,"","","","maison des, clan untel",suff. nom.
1622,"",Mwâjuaru,"",14,"","","","",2024-10-14 04:12:46,publie,1,2024-10-14 04:12:46,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:05:59,fr,non,0,"","","",[],"","","","","",toponyme,n.p.
1623,"",mwâ-kêê,"",14,"","","{{ngââ ba téa paa o mwâkêê}}
vous montez dans la grande case


","",2024-10-14 04:12:48,publie,1,2024-11-17 23:29:52,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-17 23:29:52,fr,non,0,"","","",[],"","mwâ-kêê ""maison-grande""","","","",grande maison,n.c.
1624,"",mwâ-ku,"",14,"","","{{gu mê vi-nyé paa to kô mwâ-ku}}
tu vás jouer là-haut sur le grenier à igname


","",2024-10-14 04:12:52,publie,1,2024-10-14 04:12:52,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:06:49,fr,non,0,"","","",[],"","mwâ-ku ""maison-igname""","","","",maison/grenier où l'on dispose les ignames dans les champs,n.c.
1625,"",mwâ-yoo,"",14,"","","","",2024-10-14 04:12:55,publie,1,2024-10-14 04:12:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:07:25,fr,non,0,"","","",[],"",mwâ-yoo «maison-danse»,"",maison,mwâ ; yoo,maison du pilou,n.c.
1626,"",mwâ-ngüü ,"",14,"","","","",2024-10-14 04:12:57,publie,1,2024-10-14 04:12:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:07:52,fr,non,0,"","","",[],"","","",maison,mwâ ; ngüü,maison avec un toit à double pente,n.c.
1627,"",mwâ-taa-nyê,"",14,"","","","",2024-10-14 04:12:59,publie,1,2024-10-14 04:12:59,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:08:09,fr,non,0,"","","",[],"","","",maison,mwâ ; nyê,maison avec un toit à une seule pente,n.c.
1628,"",mwââ-mii(rè),"",14,"","","","",2024-10-14 04:13:00,publie,1,2024-10-14 04:13:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:08:50,fr,non,0,"","","",[],"",mwââ-mii(rè) «maison-sommeil»,"",maison; dormeur,mwâ ; mii(rè),case pour dormir ; dormeur,n.c.
1629,"",mwââ-narè(rè),"",14,"","","","",2024-10-14 04:13:03,publie,1,2024-11-18 02:18:22,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-18 02:18:22,fr,non,0,"","","",[],"",mwââ-narè(rè) «maison-sacré»,mwâ-gilicia,église,mwâ ; narè,église,n.c.
1630,"",Mwâânîîrê,"",14,"","","","",2024-10-14 04:13:05,publie,1,2024-10-14 04:13:05,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:09:33,fr,non,0,"","","",[],"","","","","",toponyme ,n.p.
1631,"",mwââ-ku,"",14,"","","","",2024-10-14 04:13:06,publie,1,2024-10-14 04:13:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:10:01,fr,non,0,"","","",[],"",mwââ-ku «maison-igname»,mwâ-vêrîî,maison,mwââ ; ku,abri pour ignames de semence,n.c.
1632,"",mwââ-da,"",14,"","","","",2024-10-14 04:13:08,publie,1,2024-10-14 04:13:08,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:10:21,fr,non,0,"","","",[],"",mwââ-da «maison-poule»,"",poulailler,mwâ ; da,poulailler,n.c.
1633,"",mwââ-juru,"",14,"","","","",2024-10-14 04:13:10,publie,1,2024-10-14 04:13:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:10:38,fr,non,0,"","","",[],"","","",nid ; touffe,mwâ ; juru,nid ; touffe ; bosquet,n.c.
1634,"",Mwaaxéénu,"",14,"","","","",2024-10-14 04:13:13,publie,1,2024-10-14 04:13:13,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:10:59,fr,non,0,"","","",[],"","mwaa-xéénu ""longues-dents""","","","","nom d'un personnage mythique ""la veille aux longues dents""",n.p.
1635,"",nââ-mwâ,"",14,"","","","",2024-10-14 04:13:15,publie,1,2024-10-14 04:13:15,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:11:12,fr,non,0,"","","",[],"","","",maison ,nââ ; mwâ,maison délabrée,n.c.
1636,"",nênêê-mwâ,"",14,"","","","",2024-10-14 05:19:02,publie,1,2024-10-14 05:19:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:16:49,fr,non,0,"","","",[],"",nênêê-mwâ «devant-poule»,"",maison,nênêê ; mwâ,cour devant la case,n.c.
1637,"",mwado-mwa,"",14,"","","","",2024-10-14 05:19:03,publie,1,2024-10-14 05:19:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:17:13,fr,non,0,"","","",[],"",mwado-mwâ «arrière-maison»,"",maison,mwado ; mwâ,arrière de la maison ; derrière la case,n.c.
1638,"",nyîî-mwâ,"",14,"","","","",2024-10-14 05:19:06,publie,1,2024-10-14 05:19:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:17:45,fr,non,0,"","","",[],"",nyîî-mwâ «arrière-maison»,"",maison,nyîî ; mwâ,poteau central de la case,n.c.
1639,"",xéé-mwâ,"",14,"","","","",2024-10-14 05:19:11,publie,1,2024-12-08 10:59:09,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-08 10:59:09,fr,non,0,"","","",[],"",xéé-mwâ « fruit-maison »,"",maison,xéé ; mwâ,chevrons ; gaulettes matériaux pour la construction de la case,n.c.
1640,"",piipanêê-mwâ,"",14,"","","","",2024-10-14 05:19:12,publie,1,2024-10-14 05:19:12,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:18:29,fr,non,0,"","","",[],"","","",chambranle,piipanêê ; mwâ,chambranles sculptés,n.c.
1641,"",diié-mwâ,"",14,"","","","",2024-10-14 05:19:14,publie,1,2024-10-14 05:19:14,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:18:48,fr,non,0,"","","",[],"",diié-mwâ «faîtage-maison»,"",faîtage,diié ; mwâ,faîtage de case,n.c.
1642,"",kâ-mwâ,"",14,"","","","",2024-10-14 05:19:15,publie,1,2024-10-14 05:19:15,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:19:06,fr,non,0,"","","",[],"","","",maison,kâ ; mwâ,poteaux circulaires de la case,n.c.
1643,"",koroo-mwâ,"",14,"","","","",2024-10-14 05:19:17,publie,1,2024-10-14 05:19:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:19:29,fr,non,0,"","","",[],"",coin-maison,"",maison,koroo ; mwâ,coin de la maison,n.c.
1644,"",kôjaa-mwâ,"",14,"","","","",2024-10-14 05:19:19,publie,1,2024-10-14 05:19:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:19:42,fr,non,0,"","","",[],"","","",toit,"",pente du toit ; toiture (bas de la); coin de la maison,n.c.
1645,"",karè-ngîî-mwâ,"",14,"","","","",2024-10-14 05:19:21,publie,1,2024-10-14 05:19:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:19:58,fr,non,0,"","","",[],"","","",toit,karè ; ngîî ; mwâ,dessous de la toiture,n.c.
1646,"",mwâ-draa-ku,"",14,"","","","",2024-10-14 05:19:23,publie,1,2024-10-14 05:19:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:20:19,fr,non,0,"","","",[],"",maison-terre-igname,"",igname,mwâ ; draa ; ku,butte pour ignames,n.c.
1647,"",mwâ-jukârê,"",14,"","","","",2024-10-14 05:19:25,publie,1,2024-10-14 05:19:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:20:35,fr,non,0,"","","",[],"",maison-poumon,"",poumon,mwâ ; jukârê,poumon,n.c.
1648,"",mwâ-dria,"",14,"","","","",2024-10-14 05:19:27,publie,1,2024-10-14 05:19:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:21:11,fr,non,0,"","","",[],"",mwâ-dria «maison-joie»,"",réjouissance,"",réjouissances ; «carnaval» lors de la plantation des ignames,n.c.
1649,"",mwââ-jo,"",14,"","","","",2024-10-14 05:19:30,publie,1,2024-10-14 05:19:30,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:25:21,fr,non,0,"","","",[],"",maison-eau,"",flaque,"",flaque d'eau,n.c.
1650,"",mwââ-pwêrê-jo,"",14,"","","","",2024-10-14 05:19:32,publie,1,2024-10-14 05:19:32,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:25:50,fr,non,0,"","","",[],"","","",source,mwâ ; pwêrê ; jo,source ; cuvette d'eau,n.c.
1651,"",mwâ-nûji,"",14,"","","","",2024-10-14 05:19:34,publie,1,2024-10-14 05:19:34,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:26:05,fr,non,0,"","","",[],"","","",banc,mwâ-nûji,banc de sable ou de corail (émerge à marée basse),n.c.
1652,"",mwâ-û-nokô,"",14,"","","","",2024-10-14 05:19:36,publie,1,2024-10-14 05:19:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:26:18,fr,non,0,"","","",[],"",maison-poil-tête,"","","",cheveux longs coiffés en boule,n.c.
1653,"",mwââ-nokuu(rè),"",14,"","","","",2024-10-14 05:19:38,publie,1,2024-10-14 05:19:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:26:34,fr,non,0,"","","",[],"","","",apathique,mwâ ; nokuu(rè),apathique,adj.
1654,"",mwâ-nô-ng(o)ee,"",14,"","","","",2024-10-14 05:19:40,publie,1,2024-10-14 05:19:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:27:03,fr,non,0,"","","",[],"",mwâ-nô-ng(o)ee «contenant-?-arbre»,"",case; maison,mwâ ; ng(o)ee,prénom masculin,n.p.
1655,"",mwââbwèè,"",14,"","","sc : Pyrrosia adnascens (Swartz) Ching., Polypodiacées

","",2024-10-14 05:19:42,publie,1,2024-10-14 05:19:42,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:27:25,fr,non,0,"","","",[],"","","",fougère,"",fougère,n.p.
1656,"",mwâciri,"",14,"","","{{gu mê doku mô mwâciri}}
prospérité les chefs


","",2024-10-14 05:19:43,publie,1,2024-10-14 05:19:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:27:48,fr,non,0,"","","",[],"","","",abondance; prospérité,"",abondance ; prospérité,n.c.
1657,"",mwâdo,"",14,"","","{{nyî vê kunêê mwâdo mwâ}}
il arrive derrière la maison


","",2024-10-14 05:19:46,publie,1,2024-10-14 05:19:46,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:28:16,fr,non,0,"","","",[],"","",mwââdo,dos,"",dos,n.c.
1658,"",nyîrê-mwâdo,"",14,"","","","",2024-10-14 05:19:49,publie,1,2024-10-14 05:19:49,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:28:49,fr,non,0,"","","",[],"","","",colonne,nyîrê ; mwâdo,colonne vertébrale,n.c.
1659,"",mwâdo-mwâ,"",14,"","","{{vè-mwâdo(rè)}}
marcher en tournant le dos ; contrarié (être) ; bouder

{{vè-mwââdo(rè)}}
tourner le dos à qqn



","",2024-10-14 05:19:51,publie,1,2024-10-14 05:19:51,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:29:37,fr,non,0,"","","",[],"","","","",mwâdo ; mwâ,arrière de la maison ; derrière la case,n.c.
1660,"",mwâ-dra,"",14,"","","","",2024-10-14 05:19:53,publie,1,2024-10-14 05:19:53,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:29:55,fr,non,0,"","","",[],"",mwâ-dra «maison-terre»,"","",mwâ ; dra,buttes du jardin (faites avec le restant de la terre),n.c.
1661,"",mwâji-kwê,"",14,"","","","",2024-10-14 05:19:55,publie,1,2024-10-14 05:19:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:30:07,fr,non,0,"","","",[],"","","","","",banc de sable,n.c.
1662,"",mwâjuu,"",14,"","","","",2024-10-14 05:19:57,publie,1,2024-10-14 05:19:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:30:18,fr,non,0,"","","",[],"","","",filet,"",filet en poche pour fouiller les berges s; haveneau,n.c.
1663,"",mwâ-jukârê,"",14,"","","{{nyaa to a mwâ-jukârê}}
ce type est poitrinaire


","",2024-10-14 05:19:59,publie,1,2024-10-14 05:19:59,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 04:30:43,fr,non,0,"","","",[],"",maison-crachat,"",poumon,"",poumon,n.c.
1664,"",mwâ-juru,"",14,"","","","",2024-10-14 05:20:00,publie,1,2024-10-14 05:20:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:08:09,fr,non,0,"","","",[],"",maison-nid,"","","",nid ; touffe ; bosquet,n.c.
1665,"",mwâ-juru-ng(o)ee,"",14,"","","","",2024-10-14 05:20:02,publie,1,2024-10-14 05:20:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:08:35,fr,non,0,"","","",[],"","","",bosquet ,"",bosquet d'arbres,n.c.
1666,"",mwâ-juru-kwê,"",14,"","","","",2024-10-14 05:20:05,publie,1,2024-10-14 05:20:05,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:08:51,fr,non,0,"","","",[],"","","",banc,"",banc de sable,n.c.
1667,"",mwâkalé,"",14,"","","sc : Acalupha sp., Euphorbiacées (Crotonoïdées)

","",2024-10-14 05:20:06,publie,1,2024-10-14 05:20:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:09:23,fr,non,0,"","","",[],"","","","","",herbe,n.c.
1668,"",mwâkânô,"",14,"","","","",2024-10-14 05:20:08,publie,1,2024-10-14 05:20:08,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:09:36,fr,non,0,"","","",[],"","","",coco,"",coco avec albumen liquide,n.c.
1669,"",mwâkèè,"",14,"","","{{âgaa vïï géé noxùù mwâkèè}}
que devient notre parole coutumière ? qui se charge de faire vivre nos alliances ?


","",2024-10-14 05:20:10,publie,1,2024-10-14 05:20:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:09:56,fr,non,0,"","","",[],"","","","","",case (grande) de la chefferie,n.c.
1670,"",kwêê-mwâkèè,"",14,"","","{{o-mwâkèè}}
flèche de la grande case


","",2024-10-14 05:20:13,publie,1,2024-10-14 05:20:13,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:10:29,fr,non,0,"","","",[],"","","",case,"",flèche de la grande case,n.c.
1671,"",mwâkicé,"",14,"","","","",2024-10-14 05:20:18,publie,1,2024-10-14 05:20:18,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:11:18,fr,non,0,"","","",[],"","",mwâkicié,"","","harpon (en gaiac, avec piquant) ",n.c.
1672,"",mwako,"",14,"","","{{nââ-vuu a mwâko}}
parole droite, vraie

{{tété-mwâko}} 
debout (être), raide, droit



","",2024-10-14 05:20:21,publie,1,2024-10-14 05:20:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:11:59,fr,non,0,"","","",[],"","",mwâko,droit ; rectiligne,"",droit ; rectiligne,adj.
1673,"",mwâkôâ,"",14,"","","","",2024-10-14 05:20:23,publie,1,2024-10-14 05:20:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:12:11,fr,non,0,"","","",[],"","","",araignée,"",araignée,n.c.
1674,"",mwâku,"",14,"","","sc : Tonna perdix L., Tonnidés

","",2024-10-14 05:20:25,publie,1,2024-10-14 05:20:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:12:27,fr,non,0,"","","",[],"","","","","",coquillage gastéropode. ,n.c.
1675,"",mwâkûâ,"",14,"","","","",2024-10-14 05:20:27,publie,1,2024-10-14 05:20:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:12:38,fr,non,0,"","","",[],"","","",araignée,"",grosse araignée,n.c.
1676,"",mwââmara,"",14,"","","sc : Pandion haliaethus melvillensis Mathews, Pandionidés

","",2024-10-14 05:20:29,publie,1,2024-10-14 05:20:29,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:13:01,fr,non,0,"","","",[],"","","",buse,"","oiseau «balbuzard», «buse de mer». ",n.c.
1677,"",mwâméényî,"",14,"","","sc : Arthroclianthus vieillardi, Légumineuses (Papilionacées)

","",2024-10-14 05:20:30,publie,1,2024-10-14 05:20:30,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:13:34,fr,non,0,"","","",[],"","","","","",liane,n.c.
1678,"",mwââ-mii(rè),"",14,"","","{{nyaa to ba taa mwââ-mii(rè)}}
ce type est un endormi


","",2024-10-14 05:20:32,publie,1,2024-10-14 05:20:32,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:14:03,fr,non,0,"","","",[],"",mwââ-mii(rè) «contenant-sommeil»,"","","",case pour dormir ; dormeur («contenant du sommeil»),n.c.
1679,"",mwâmîê,"",14,"","","","",2024-10-14 05:20:34,publie,1,2024-10-14 05:20:34,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:14:18,fr,non,0,"","","",[],"","","",turban,"",turban en balassor,n.c.
1680,"",mwâ-na,"",14,"","","baa mwâ-na
dans la toile d'araignée


","",2024-10-14 05:20:36,publie,1,2024-10-14 05:20:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:14:52,fr,non,0,"","","",[],"",mwâ-na «contenant-araignée»,mwââ-naa,"","",toile d'araignée,n.c.
1681,"",mwâ-na keke,"",14,"","","","",2024-10-14 05:20:38,publie,1,2024-10-14 05:20:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:15:09,fr,non,0,"","","",[],"","","","","",nom d'un poisson,n.c.
1682,"",mwâânaa,"",14,"","","","",2024-10-14 05:20:40,publie,1,2024-10-14 05:20:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:15:30,fr,non,0,"","","",[],"","","","","",toile d'araignée,n.c.
1683,"",mwâânaa,"",14,"","","sc : Plectorhynchus goldmanni (Bleeker), P. harrawayi Smith, P. orientalis (Bloch), Pomadasyidés

","",2024-10-14 05:20:42,publie,1,2024-10-14 05:20:42,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-14 05:15:49,fr,non,0,"","","",[],"","","","","",poisson «loche casteix de récif»,n.c.
